uid	sid
36975	33130
36975	12227
36976	23210
36976	224
36976	28921
36977	18317
36977	990
36977	9314
36977	33817
36977	35827
36978	34201
36978	5341
36979	3473
36979	3494
36979	16504
36980	26145
36980	28370
36980	32083
36981	444
36981	35828
36981	1348
36982	22413
36982	28605
36983	23685
36983	17047
36983	26885
36983	15963
36983	8649
36984	12993
36984	19222
36985	34654
36986	4517
36986	4665
36986	3034
36986	6465
36986	4518
36986	4519
36986	9856
36986	8692
36986	25855
36986	6257
36987	1674
36987	5341
36987	4641
36987	21423
36987	8743
36988	35830
36988	17504
36988	21252
36989	10729
36990	3080
36990	59
36991	22745
36991	4784
36992	22871
36992	2511
36992	7163
36993	29896
36993	15392
36993	35831
36994	2718
36994	5975
36995	25668
36995	4809
36995	764
36996	1437
36996	1041
36996	8795
36996	1600
36997	7348
36997	14296
36997	6049
36997	35832
36998	10844
36998	2461
36999	8079
36999	12598
36999	11786
37000	17347
37000	30541
37001	9621
37001	9825
37001	1697
37001	7497
37001	2905
37001	40
37001	2672
37001	35833
37001	35834
37001	23173
37001	29782
37001	267
37002	10415
37002	1890
37003	16163
37003	13215
37003	10741
37003	35835
37003	717
37003	17322
37004	4582
37004	23294
37004	26743
37005	35836
37005	24652
37006	9450
37006	1172
37006	15086
37007	30709
37007	10707
37007	7958
37008	3055
37008	1041
37008	25375
37009	20563
37009	35837
37009	24805
37010	3854
37010	130
37010	3140
37011	30447
37011	3599
37011	35839
37012	5758
37012	24457
37012	31442
37012	33087
37013	16473
37013	15106
37013	22482
37013	11370
37014	35841
37014	28622
37015	2635
37015	7849
37015	35842
37016	2881
37016	4416
37016	35843
37017	35755
37017	7058
37017	2875
37018	26044
37019	17428
37019	3010
37019	4823
37020	3645
37020	33469
37020	14828
37021	13130
37021	6120
37021	20217
37021	8491
37022	6685
37022	17623
37022	25818
37023	22358
37023	31592
37024	545
37024	17757
37024	870
37024	15433
37025	5063
37025	18
37025	6954
37026	3649
37026	5913
37026	10293
37026	2263
37027	5976
37027	4847
37028	17626
37029	1016
37029	20093
37029	3269
37030	25357
37030	2798
37030	1499
37031	19181
37031	31989
37031	35845
37032	29241
37032	32476
37032	9720
37033	1435
37033	18350
37034	577
37034	576
37034	574
37035	7954
37035	127
37035	5421
37036	31557
37036	9208
37036	9866
37036	7742
37037	267
37037	6002
37037	25717
37038	1700
37038	2860
37038	19883
37038	9202
37039	27763
37039	2825
37039	1709
37039	144
37040	2393
37040	29876
37040	5679
37040	1891
37040	4289
37041	17152
37042	22422
37042	10399
37042	13652
37043	11720
37043	2549
37044	20412
37044	559
37044	4513
37044	21624
37045	13917
37045	35848
37045	10319
37046	28449
37046	31902
37047	1354
37047	14849
37048	22179
37048	20373
37048	2024
37048	2336
37048	6198
37048	27630
37049	20336
37049	27238
37050	30811
37050	588
37051	30394
37051	1962
37051	9402
37052	14707
37052	35850
37052	17230
37053	30363
37054	20542
37054	48
37054	7412
37055	2339
37055	7859
37056	35852
37056	4582
37056	640
37057	15959
37057	33006
37057	11391
37058	24978
37058	33469
37059	18635
37059	32379
37059	15583
37059	19941
37060	4958
37060	2025
37060	34
37061	33490
37061	11527
37061	11528
37062	713
37062	27913
37063	1677
37063	30859
37063	21762
37064	5071
37064	12057
37064	35002
37065	14855
37065	3899
37066	1975
37067	7872
37067	10831
37068	29483
37068	10592
37069	18509
37069	20236
37069	27857
37069	31720
37070	2858
37070	12715
37070	17102
37071	1684
37071	4918
37071	26135
37071	7303
37071	2520
37072	2346
37072	15238
37072	20056
37072	18723
37072	14229
37072	12216
37072	15961
37073	16094
37073	5209
37073	3982
37073	1762
37073	8081
37073	2172
37073	1938
37073	7043
37074	14582
37074	104
37074	17800
37074	24111
37074	263
37074	151
37074	5954
37074	16606
37075	9869
37075	30322
37075	1144
37075	30365
37076	6493
37076	5103
37076	5191
37076	5277
37076	12187
37076	196
37077	92
37077	5559
37078	5972
37078	7940
37078	1089
37079	23404
37079	1419
37079	35853
37080	4132
37080	7644
37080	18910
37081	7070
37081	8401
37081	2186
37082	19838
37082	21408
37082	21407
37083	35854
37083	35855
37084	8918
37084	23482
37085	10183
37085	7085
37085	28842
37086	5837
37086	23336
37086	4166
37086	2718
37087	9386
37087	21118
37087	5567
37087	10282
37087	1661
37087	1799
37087	15506
37087	22306
37087	3307
37088	32897
37088	16325
37088	28085
37089	4325
37089	24895
37089	25098
37089	19865
37089	4880
37089	1487
37090	2110
37090	4139
37090	12898
37090	6509
37091	14947
37091	25546
37092	470
37093	28155
37093	20661
37093	5049
37094	27082
37094	14438
37094	33015
37095	5025
37095	626
37096	2048
37096	34907
37096	5755
37097	639
37097	15171
37097	6145
37097	35856
37097	11140
37097	9810
37097	5537
37097	208
37097	15744
37097	3836
37097	18276
37097	17715
37098	6478
37098	35857
37098	4004
37098	1790
37099	560
37099	12052
37099	1290
37100	21399
37100	28232
37101	23184
37101	15227
37101	17003
37102	1688
37102	23977
37102	5800
37103	18012
37103	35858
37103	7077
37104	14565
37104	9178
37105	26785
37105	11173
37106	11303
37106	12326
37106	12822
37106	34998
37106	13527
37107	15092
37107	564
37108	33033
37108	23154
37108	8240
37109	9523
37109	5245
37109	9509
37109	14636
37110	1474
37110	30816
37111	1567
37111	7096
37111	7907
37112	3195
37112	319
37112	4177
37112	15060
37112	30095
37112	31835
37112	10988
37113	4679
37114	5568
37114	22771
37115	6145
37115	13561
37115	13036
37116	6238
37116	10043
37116	24330
37116	414
37116	27439
37116	24733
37116	1009
37116	2940
37116	35859
37117	14414
37117	13358
37117	25746
37118	877
37118	25720
37119	17144
37119	23455
37119	4511
37119	3934
37119	7798
37119	1721
37120	21539
37120	27250
37120	21538
37120	9023
37120	24288
37120	7856
37121	29455
37121	6018
37121	7330
37121	503
37121	6279
37121	6275
37121	5911
37121	15523
37121	725
37121	9518
37122	5897
37122	1168
37122	24607
37123	1484
37123	8619
37123	27230
37123	4
37124	6608
37124	3855
37124	1022
37125	25644
37125	12381
37125	18870
37126	3029
37126	5039
37127	35860
37127	18726
37128	29093
37128	24208
37128	4916
37129	25245
37129	24598
37129	17091
37130	2336
37130	821
37130	2835
37130	6524
37130	2024
37130	13015
37130	6800
37130	1023
37131	4002
37131	10959
37131	15158
37132	18697
37132	573
37132	21465
37132	5648
37133	30369
37133	10024
37133	30536
37134	35861
37134	5780
37134	3079
37135	15302
37136	5008
37136	9809
37137	5499
37137	35299
37137	24090
37138	11327
37138	8203
37138	5190
37138	35862
37138	21719
37139	17439
37139	1683
37139	5622
37139	3147
37140	25270
37140	20670
37140	1538
37140	35863
37141	19402
37141	18831
37142	34531
37142	35864
37142	10845
37143	2380
37143	21843
37144	2136
37144	305
37144	18324
37144	1087
37144	27791
37145	32749
37145	3138
37145	24756
37146	26853
37146	5955
37146	26366
37146	3524
37146	30395
37146	34653
37146	35
37147	7762
37147	2518
37147	15470
37148	1085
37148	4993
37148	18553
37148	19552
37149	35867
37149	25495
37150	22301
37150	8351
37150	3836
37151	147
37151	25552
37151	5527
37152	8116
37153	35870
37153	28171
37153	3730
37154	10382
37155	33872
37155	9996
37156	22436
37156	29950
37156	8620
37157	14315
37157	1645
37157	7046
37158	6788
37158	13930
37158	9642
37158	1354
37158	24361
37158	844
37158	10904
37158	10084
37158	8033
37158	12215
37158	26190
37159	6164
37159	3904
37159	3633
37159	19731
37159	4880
37159	572
37160	226
37160	14211
37160	10055
37160	3129
37161	2213
37161	35871
37162	23093
37162	34542
37162	30011
37162	32544
37163	14894
37163	15518
37163	3000
37163	35872
37164	33963
37164	33934
37164	288
37164	10266
37165	8342
37165	5012
37165	16844
37165	24516
37166	17901
37166	28765
37166	5125
37166	22836
37166	4940
37167	6240
37167	10354
37167	10353
37168	3186
37168	9178
37168	853
37168	8090
37169	2076
37169	28052
37169	14172
37170	19859
37170	2419
37170	3344
37170	17927
37171	7588
37171	27915
37171	12744
37172	35200
37173	32659
37173	25306
37174	35875
37174	10490
37174	1776
37175	17898
37175	463
37175	26407
37175	2860
37175	14140
37175	29700
37175	24356
37175	10619
37175	10823
37175	8245
37175	5278
37176	1282
37177	28664
37177	11654
37178	35878
37178	13657
37178	7576
37178	1492
37179	28882
37179	29940
37179	3380
37180	21664
37180	2855
37180	4195
37181	23354
37181	5634
37181	5462
37182	3590
37182	5821
37182	2621
37182	7106
37183	35879
37183	22536
37183	2200
37184	17733
37184	14761
37184	13012
37185	1569
37185	35880
37186	35882
37187	2535
37187	6204
37188	10945
37188	35353
37188	127
37189	1936
37189	22850
37189	35883
37190	33816
37190	11378
37190	5007
37190	6879
37190	27210
37190	7663
37191	240
37191	12
37191	127
37192	20658
37192	15600
37193	10261
37193	4986
37193	769
37194	31177
37194	35884
37194	537
37196	16232
37196	2171
37197	5975
37197	11861
37198	27650
37198	3546
37198	13746
37198	68
37199	3195
37199	13600
37199	24765
37199	5925
37199	5926
37199	6396
37199	15057
37199	5810
37200	34267
37200	18358
37200	17432
37201	20422
37201	16774
37201	3334
37202	873
37202	5457
37202	5910
37203	581
37203	10730
37203	28767
37204	2635
37204	17677
37204	34779
37204	17293
37204	7703
37204	4874
37205	3614
37205	33686
37205	31365
37206	5634
37206	13276
37206	24115
37207	1527
37207	5190
37208	3333
37208	5274
37208	13570
37208	12423
37208	35885
37209	18560
37209	4250
37209	35886
37209	6075
37209	5938
37209	18074
37210	21567
37210	18361
37211	822
37211	6847
37212	640
37212	6503
37212	35887
37212	10599
37213	22409
37213	10445
37213	29353
37214	33051
37214	429
37214	18888
37214	2457
37215	3083
37215	9742
37215	540
37215	8987
37216	19101
37216	463
37216	28553
37217	5565
37217	35888
37218	1801
37218	20662
37219	27438
37219	3338
37219	6874
37219	35889
37220	19829
37220	1184
37221	21295
37221	19703
37222	20953
37222	2585
37222	5029
37222	12881
37222	21317
37222	4832
37223	15891
37223	6355
37223	16147
37223	29954
37223	31613
37224	4495
37224	14774
37224	3629
37224	10377
37225	3695
37225	17204
37226	35890
37226	33580
37226	31757
37227	1346
37227	9178
37227	27452
37228	4629
37228	6943
37229	29773
37229	25474
37229	16603
37230	4938
37230	4458
37230	3333
37231	3080
37231	30938
37231	2339
37232	7806
37232	35891
37232	4822
37232	35892
37233	13144
37233	6668
37233	11735
37233	11146
37233	21170
37233	9760
37234	4676
37234	438
37234	9010
37234	899
37234	35893
37235	35894
37235	3475
37236	2746
37236	18323
37236	25698
37236	15050
37237	21098
37237	13694
37237	32605
37237	21559
37237	25042
37238	18833
37238	35895
37238	4229
37238	34353
37238	3548
37239	9353
37239	10031
37240	30183
37240	35896
37241	21524
37241	15232
37241	226
37242	9678
37242	7892
37243	20968
37243	25788
37243	3966
37244	4511
37244	13430
37244	10177
37244	2243
37245	14627
37245	26513
37245	19505
37245	9728
37246	6771
37246	420
37246	2046
37247	23580
37247	3024
37248	27910
37248	29413
37248	19358
37249	12106
37249	14904
37249	6280
37250	17071
37250	1199
37250	19822
37251	28644
37251	5549
37251	9591
37251	813
37251	4030
37251	5333
37252	7782
37252	7080
37252	13065
37253	9097
37253	32715
37254	14000
37254	8810
37254	6549
37254	10958
37255	14851
37256	17605
37256	34390
37256	20665
37256	29930
37257	9784
37257	29191
37257	12967
37258	26733
37258	1006
37259	8827
37259	4647
37259	3989
37259	6061
37259	16472
37259	1867
37260	6478
37260	13073
37261	3557
37261	12745
37261	4993
37261	2710
37261	15942
37261	6701
37261	1832
37261	8906
37261	14498
37261	3044
37261	5460
37261	177
37261	13485
37261	3269
37261	614
37262	5859
37262	35897
37263	230
37263	19753
37263	33248
37263	127
37263	2053
37264	8489
37264	2435
37264	2472
37265	8926
37265	1274
37266	4608
37266	11754
37266	10128
37267	6120
37267	5214
37267	30938
37268	4092
37268	517
37269	2334
37269	19290
37269	22468
37270	286
37270	5153
37271	19149
37271	153
37271	35898
37272	21460
37272	3070
37272	3180
37272	1684
37273	6083
37273	33408
37273	15987
37273	1645
37274	17627
37274	249
37274	23062
37274	923
37274	2702
37275	34430
37275	22908
37275	12795
37275	5807
37276	8426
37276	19671
37276	2093
37276	4062
37277	3190
37277	12542
37277	12598
37278	1041
37278	11720
37279	7993
37279	935
37279	13086
37280	2027
37280	21495
37280	35899
37281	9515
37281	429
37281	5676
37282	35900
37282	6925
37282	4631
37282	344
37283	13028
37283	16642
37283	9263
37284	4610
37285	5339
37285	3548
37286	1304
37286	11106
37287	25739
37287	13809
37287	294
37288	5811
37288	35088
37289	1611
37289	33637
37289	35902
37290	135
37290	14339
37290	6240
37290	326
37290	5243
37291	15757
37291	9292
37292	1831
37292	35903
37292	3721
37293	19015
37293	1427
37293	28431
37293	14661
37293	4488
37294	8962
37294	8146
37294	35905
37295	866
37295	1227
37296	567
37296	29513
37296	34545
37297	29297
37297	6911
37297	9810
37298	742
37298	10355
37299	7628
37299	14993
37299	20627
37299	16951
37300	12153
37300	19057
37300	35907
37300	25113
37300	21227
37301	9208
37301	29470
37302	18065
37302	12598
37302	28273
37302	15415
37303	22205
37303	9640
37303	15971
37303	15860
37303	35908
37303	29617
37303	25172
37303	18814
37304	837
37304	15491
37304	19387
37305	4230
37306	5811
37306	4725
37307	734
37307	13809
37307	5612
37307	19338
37308	9606
37308	35612
37309	5616
37309	1907
37309	12766
37310	21871
37310	7786
37310	35911
37311	8614
37311	8226
37311	444
37312	11894
37312	20466
37312	1683
37312	25108
37312	11173
37313	21254
37313	7374
37313	127
37314	11554
37314	13643
37314	7092
37314	27243
37315	18530
37315	1436
37315	13712
37315	25247
37316	30873
37316	35912
37317	10128
37317	6826
37318	34014
37318	3398
37319	30578
37319	5381
37320	12687
37320	35458
37321	5917
37322	11662
37322	5341
37322	1684
37323	15825
37323	21704
37323	2221
37323	303
37324	1802
37324	31325
37324	5565
37324	1466
37324	1801
37325	6018
37325	8489
37325	20350
37326	4511
37326	8952
37327	11033
37327	27120
37328	6127
37328	8401
37328	3053
37329	35914
37329	25988
37329	10849
37330	22061
37330	11258
37330	23055
37331	19554
37331	3827
37331	2041
37332	14514
37332	23121
37332	32000
37333	4405
37334	15982
37334	7
37334	10128
37335	35915
37335	127
37335	1882
37335	8858
37336	15616
37336	26039
37336	15765
37337	30914
37337	1494
37337	22744
37337	747
37337	30659
37338	9266
37338	2909
37338	3755
37338	3666
37339	4283
37339	10939
37339	31768
37339	7320
37340	26402
37340	28084
37342	21074
37342	1902
37342	33866
37343	5957
37343	20140
37343	1583
37343	7928
37344	31085
37344	11631
37344	22621
37344	5529
37345	25215
37345	21204
37345	14211
37345	33020
37346	35916
37346	24769
37347	21656
37347	31886
37348	11030
37348	23120
37349	20611
37349	32720
37349	35623
37349	1800
37349	130
37350	15950
37350	7386
37351	1071
37351	3251
37351	20582
37352	8512
37352	5838
37352	3745
37353	982
37353	18428
37353	2287
37354	13188
37354	4392
37354	225
37355	1960
37355	2218
37355	5119
37356	5321
37356	35917
37356	5024
37357	5556
37357	13898
37357	35918
37357	17611
37358	2095
37358	2006
37358	6058
37359	5093
37359	6232
37359	24614
37361	17608
37362	1584
37362	7334
37362	8403
37363	30795
37363	24403
37364	34986
37364	5336
37364	12264
37365	15903
37365	35921
37365	17496
37366	14573
37366	2146
37367	35578
37367	25209
37367	2132
37368	1256
37368	7823
37368	3217
37369	5957
37369	16238
37369	4061
37370	28992
37370	2633
37370	35922
37370	21625
37370	34998
37371	33994
37372	3486
37372	27987
37373	2743
37373	1564
37373	10514
37374	8799
37374	8802
37375	21190
37375	9404
37376	8790
37376	1799
37376	8497
37377	6183
37377	27315
37377	31462
37378	16659
37378	35923
37378	27595
37379	1097
37379	9407
37379	943
37379	24310
37380	1174
37380	21259
37380	31052
37381	24413
37382	7320
37382	12861
37382	500
37383	12422
37383	8093
37383	31368
37383	27047
37384	4581
37384	9760
37384	1110
37384	5605
37384	10067
37384	6717
37384	4649
37385	35925
37385	27113
37385	3245
37386	2881
37386	35926
37387	6886
37387	5566
37387	4298
37387	35927
37387	8607
37387	16995
37387	12643
37388	12246
37388	2582
37389	19750
37389	3546
37389	3081
37389	704
37390	35452
37390	220
37391	29001
37391	12520
37392	7747
37392	22213
37392	4116
37392	18538
37393	35928
37393	23460
37393	15752
37394	171
37394	22217
37394	21919
37395	25712
37395	8478
37395	18125
37395	20184
37395	24026
37396	17436
37396	27723
37396	35929
37397	21765
37397	9038
37397	15014
37397	8465
37398	31566
37398	12502
37399	14936
37399	26027
37400	20037
37400	13924
37401	3299
37401	3054
37401	2931
37401	6413
37401	35041
37402	1009
37402	29043
37402	3131
37403	124
37403	128
37403	24652
37403	953
37404	21419
37404	16899
37404	35930
37405	35931
37405	11061
37405	8194
37405	19694
37405	12708
37405	10569
37406	12654
37406	23775
37406	15058
37407	25791
37407	4223
37407	9455
37408	6039
37408	13813
37409	4887
37409	9012
37409	9013
37409	7492
37409	27783
37410	3587
37410	35932
37410	2884
37411	2630
37411	33339
37412	34389
37412	10716
37412	30227
37412	2548
37412	1276
37413	18034
37413	12660
37413	10888
37414	21711
37414	7628
37414	9111
37415	18848
37415	6843
37415	16041
37415	6083
37415	32617
37416	12718
37416	2025
37416	6127
37416	12055
37417	6215
37417	20256
37418	34843
37418	3733
37418	35934
37418	35121
37418	12970
37418	33842
37418	7015
37418	9589
37418	20903
37419	1256
37419	23394
37419	1219
37420	17414
37420	14398
37420	12356
37421	4882
37421	363
37421	2577
37422	34425
37423	5093
37423	8325
37424	3066
37425	23910
37425	3929
37425	82
37426	31899
37426	19657
37426	4145
37426	19955
37426	6004
37427	15501
37427	35937
37427	7622
37427	10346
37428	31185
37428	13433
37429	5493
37429	31880
37429	2605
37429	144
37430	7859
37430	1831
37430	1110
37430	9609
37430	34811
37431	5197
37431	1219
37431	18683
37432	17122
37432	32877
37432	13321
37432	15407
37433	3346
37433	23577
37433	3569
37434	14311
37434	13400
37435	7845
37435	5834
37435	247
37435	18108
37435	2721
37436	35938
37436	12798
37436	20998
37437	25175
37437	2417
37437	8483
37437	35939
37438	3169
37438	19543
37438	3168
37438	21157
37439	35940
37439	8395
37440	3214
37440	4510
37440	1871
37441	5778
37442	8081
37442	27139
37442	34010
37443	504
37443	12687
37443	23824
37444	20686
37444	11569
37444	16366
37444	2093
37445	30653
37445	1777
37445	362
37446	20277
37446	20278
37446	14484
37446	12433
37447	34906
37447	14813
37447	1426
37447	12003
37448	951
37448	1407
37448	5820
37449	7639
37449	13571
37450	4805
37450	3146
37451	23677
37451	16313
37451	5085
37452	9398
37452	3549
37452	2789
37453	3993
37453	10660
37453	28325
37454	10357
37454	33974
37455	35942
37455	4680
37455	11792
37456	31651
37456	35943
37456	23132
37456	16416
37456	27607
37457	17327
37457	20794
37457	5434
37457	13682
37457	17623
37457	5602
37458	16007
37458	16450
37458	5695
37459	8879
37459	70
37459	6506
37460	20174
37460	4623
37460	3011
37460	7823
37461	89
37461	93
37461	4823
37461	239
37461	3800
37461	1256
37461	5973
37461	2034
37461	2120
37461	7823
37461	3010
37461	11689
37461	5974
37462	34425
37462	29744
37462	28867
37463	14016
37463	13352
37463	4669
37464	28838
37464	1264
37464	32244
37464	4206
37464	27559
37464	28054
37465	1744
37465	16714
37466	7298
37466	22059
37466	35944
37467	23739
37467	35945
37467	31386
37468	11644
37469	16688
37470	30750
37470	4457
37471	32759
37471	35946
37471	14488
37472	4954
37472	9814
37472	143
37473	16991
37473	34143
37473	29612
37474	34609
37474	3599
37474	10141
37474	6048
37475	305
37475	2136
37475	34894
37476	19978
37476	14966
37476	3875
37476	4176
37477	15013
37477	7703
37478	7452
37478	14798
37478	5275
37479	35949
37479	178
37479	27584
37479	34807
37480	1293
37480	7545
37480	13423
37481	13568
37481	8180
37481	4391
37481	35950
37482	10021
37482	6348
37482	31179
37483	2881
37483	2990
37483	3681
37484	30905
37484	34415
37485	19635
37485	21928
37485	14777
37486	376
37486	1592
37486	7558
37486	3303
37486	35779
37487	33746
37487	27579
37488	30175
37488	20952
37488	31804
37488	3897
37489	2535
37489	18834
37490	23306
37490	11490
37491	31355
37491	14497
37492	6850
37492	20747
37492	13806
37493	5570
37493	5157
37493	16222
37493	21568
37494	3420
37494	21274
37495	26203
37495	18774
37495	18775
37495	22215
37496	22367
37496	19108
37497	2822
37497	2186
37497	2836
37497	2931
37497	10354
37497	4531
37497	4843
37498	2718
37498	20036
37499	15444
37499	34701
37499	22093
37500	28833
37500	35951
37501	35541
37501	26643
37502	25016
37502	24257
37503	18053
37503	3742
37503	31605
37504	24669
37504	29275
37504	7960
37504	8620
37504	32521
37505	1064
37505	28507
37506	1882
37506	14925
37506	5960
37507	28902
37507	5043
37508	11604
37508	9632
37509	11523
37509	21097
37509	6509
37509	560
37509	4416
37509	3213
37510	9038
37510	35064
37510	27062
37510	31025
37511	6451
37511	4985
37512	23108
37512	35954
37512	2632
37513	7727
37513	1161
37514	2147
37515	25377
37515	33680
37515	27717
37516	6251
37516	362
37517	35956
37517	14344
37517	25338
37518	5361
37518	27069
37518	13977
37519	24205
37519	1911
37520	31932
37520	15155
37520	34449
37520	8913
37520	11337
37520	8220
37521	16118
37521	16951
37521	35957
37521	4455
37522	16871
37522	1216
37522	12328
37523	15865
37523	5827
37523	16345
37524	13307
37524	11913
37524	1171
37524	7964
37524	8872
37525	35958
37525	3333
37525	6183
37526	20917
37526	3114
37526	445
37526	1319
37527	5461
37528	22268
37528	4747
37528	35959
37529	18759
37529	8028
37530	2024
37530	5565
37530	2336
37530	821
37531	35960
37531	14252
37531	18317
37531	5633
37531	10490
37532	6894
37532	26530
37532	32099
37532	16838
37533	17645
37533	10201
37534	11428
37534	5676
37535	26923
37535	3410
37535	16778
37535	16740
37535	5920
37535	22683
37535	31738
37535	15543
37536	7628
37536	35961
37536	33793
37537	267
37537	11891
37537	10377
37537	331
37538	22150
37538	23799
37538	18631
37538	4573
37538	12068
37538	6003
37539	5487
37539	35962
37539	4890
37540	2659
37540	2692
37540	4397
37540	8835
37541	28677
37541	17554
37541	35963
37542	2136
37542	305
37542	24945
37543	7803
37543	9823
37544	3673
37544	20933
37545	3288
37545	24813
37545	18517
37546	71
37546	17260
37547	31777
37547	24289
37547	1160
37547	15175
37547	35739
37547	5141
37547	17209
37547	9424
37547	17424
37547	35964
37547	7807
37547	7166
37547	1744
37548	15808
37548	21013
37548	34855
37548	25009
37548	7656
37549	1945
37549	18746
37549	3027
37550	7179
37550	27265
37550	6250
37550	12332
37551	424
37551	5354
37551	1006
37552	127
37552	5274
37552	9929
37553	7000
37553	25341
37554	17208
37554	3629
37554	9578
37555	18314
37555	30166
37555	7598
37555	35965
37556	35966
37556	2362
37556	4663
37557	35967
37557	27428
37557	13061
37557	34873
37558	35968
37558	20619
37559	7594
37559	2120
37559	5975
37559	5973
37559	1219
37559	22349
37560	19657
37560	12066
37560	2336
37561	15155
37561	24789
37561	34006
37562	564
37562	614
37562	21704
37563	3161
37563	30761
37563	1319
37563	32851
37563	19764
37564	7842
37564	30602
37564	4418
37564	9491
37565	9305
37565	2685
37565	12679
37565	30379
37566	20945
37566	11376
37566	5085
37566	3720
37567	6219
37567	2041
37567	8326
37567	35969
37567	2540
37568	4373
37568	2931
37568	2519
37569	29614
37569	7819
37569	250
37570	1849
37570	28778
37570	6626
37570	23397
37571	23662
37571	91
37571	17245
37571	34802
37571	35970
37572	35971
37572	5243
37573	6093
37573	25679
37573	1790
37574	14114
37574	1967
37574	23787
37575	8311
37575	14996
37575	31777
37575	21505
37576	5865
37576	5605
37577	27620
37577	35587
37577	2983
37577	1177
37578	14197
37578	5989
37578	16609
37579	858
37579	7574
37579	1023
37580	14530
37580	2743
37581	15669
37581	23268
37581	25590
37582	2710
37582	2495
37582	8952
37583	35973
37583	35974
37583	23406
37584	21097
37584	6509
37584	35975
37585	1312
37586	1841
37586	301
37586	35976
37587	11937
37587	21577
37587	5857
37588	21386
37588	3695
37588	35977
37588	21574
37588	15769
37588	21442
37589	23582
37589	553
37589	15671
37589	23087
37590	13812
37590	34208
37590	15566
37590	5466
37591	13985
37591	3391
37591	306
37592	21739
37592	29186
37592	22926
37593	12712
37594	11160
37594	14170
37595	14973
37595	23036
37595	4635
37595	1960
37595	7934
37596	7666
37596	19615
37596	817
37596	31490
37597	13718
37598	26263
37598	26119
37598	26049
37598	19335
37598	19337
37599	17432
37599	3809
37599	17293
37599	24851
37600	24626
37601	10289
37601	35461
37601	20907
37602	14816
37602	3785
37602	35978
37602	2572
37602	35979
37602	14723
37603	7740
37603	35980
37603	2878
37603	3376
37603	72
37603	6741
37603	8354
37603	10747
37603	10330
37603	728
37604	10702
37604	26543
37604	3777
37604	5015
37605	22215
37605	18775
37605	5092
37605	8111
37605	26722
37606	7491
37607	29605
37607	4370
37607	17856
37608	1801
37608	5172
37608	35827
37608	5006
37609	887
37609	5640
37609	7934
37610	5122
37610	6908
37610	3146
37611	6535
37611	13388
37611	5780
37612	34692
37612	16041
37612	35981
37613	5787
37613	7485
37613	8226
37614	10278
37614	30934
37615	1057
37615	4129
37615	1630
37615	14678
37615	10749
37615	166
37616	9967
37616	22375
37616	35982
37617	9797
37617	8915
37617	30872
37618	30986
37618	19388
37619	3594
37619	3593
37619	14102
37619	4589
37619	10307
37619	28527
37619	17086
37620	4342
37620	14708
37620	17020
37621	7438
37621	12252
37621	2104
37621	8097
37621	19298
37621	3165
37622	5679
37622	19051
37623	23641
37623	5615
37623	31138
37623	4822
37624	155
37624	7568
37624	457
37624	8263
37624	20451
37624	1307
37624	842
37624	5810
37624	33049
37625	14596
37627	13022
37627	24549
37627	20174
37627	30342
37628	1532
37628	35984
37628	1584
37628	26348
37628	13081
37629	18648
37629	9105
37630	6803
37630	14498
37631	7827
37632	1928
37632	263
37632	10918
37632	34867
37633	16271
37633	5918
37633	29197
37634	11124
37634	11099
37634	22275
37634	11927
37635	3589
37635	1410
37635	4569
37636	27581
37636	31176
37636	29605
37637	11343
37637	4814
37637	639
37637	1968
37638	32733
37638	8947
37638	22979
37638	14943
37638	10783
37638	4603
37638	8811
37639	17176
37639	34066
37640	35986
37640	5573
37640	9202
37640	25683
37641	29925
37641	1256
37641	91
37641	3217
37642	4446
37642	8906
37642	2098
37643	20096
37643	2006
37643	28483
37643	19208
37643	1985
37643	4203
37644	23689
37644	7916
37645	3657
37645	35987
37645	28338
37646	33094
37646	35232
37646	24542
37647	8727
37647	19375
37648	572
37648	6375
37649	5503
37649	21859
37649	10928
37649	2295
37649	3838
37649	2494
37649	4076
37649	6204
37649	789
37649	7734
37649	32439
37649	4455
37649	18917
37649	7361
37650	23928
37650	13041
37650	28399
37650	18491
37650	1115
37651	21398
37651	25369
37651	4727
37652	7545
37652	29970
37652	20955
37652	9651
37653	2198
37653	29353
37654	2120
37654	1218
37654	2119
37654	9012
37654	3113
37654	3114
37654	11201
37654	1585
37655	12445
37655	17001
37656	30401
37656	28330
37657	29209
37657	3922
37657	26121
37657	11034
37658	8867
37658	14492
37659	12738
37659	20115
37659	5321
37660	13827
37661	25372
37661	28744
37661	33215
37661	22726
37661	2079
37662	15447
37663	13750
37663	15900
37663	33645
37663	21860
37663	22113
37663	12823
37663	2950
37664	33633
37664	35288
37665	23682
37665	27243
37665	6431
37665	4601
37666	1747
37666	4669
37666	21597
37667	29299
37667	17377
37667	17594
37668	35991
37668	15594
37668	23798
37669	28967
37669	15226
37669	409
37670	1259
37670	26997
37670	10838
37671	35992
37671	12699
37671	27625
37672	19607
37672	9592
37672	25033
37673	4807
37673	19586
37674	23790
37674	16468
37674	11005
37675	22095
37675	4062
37675	15033
37675	130
37675	21098
37675	29713
37675	14591
37675	18984
37676	29248
37676	9295
37676	35993
37677	19040
37677	21849
37677	23189
37677	23530
37678	3138
37678	16147
37678	30947
37678	2903
37678	2681
37679	13632
37679	5934
37680	18135
37680	440
37680	144
37680	18007
37680	2681
37681	17592
37681	7842
37681	8845
37682	34637
37682	13217
