uid	sid
8822	364
8822	741
8823	1797
8823	633
8823	28
8823	583
8823	229
8823	266
8823	11
8823	4
8823	20
8823	360
8824	239
8824	84
8824	86
8824	264
8824	1430
8825	3690
8825	1585
8825	749
8825	4540
8825	7759
8826	228
8826	3738
8826	1601
8826	11
8826	455
8826	268
8827	394
8827	801
8827	6925
8827	1667
8827	5389
8827	307
8827	359
8827	364
8828	61
8828	2037
8828	244
8828	3893
8828	62
8828	227
8828	1149
8828	42
8828	445
8828	442
8829	33
8829	7444
8829	49
8829	80
8829	1400
8829	2481
8829	4493
8829	7174
8829	495
8829	268
8829	4
8829	496
8830	1492
8830	190
8830	314
8830	1519
8830	62
8830	5130
8830	3000
8830	264
8830	104
8830	306
8830	307
8831	172
8831	758
8831	1201
8831	102
8831	149
8831	404
8831	117
8831	560
8831	320
8831	325
8832	61
8832	3753
8832	84
8832	32
8832	1496
8832	363
8832	545
8832	496
8832	158
8832	198
8833	3
8833	41
8833	364
8833	3392
8833	1084
8834	1394
8834	90
8834	2461
8834	1496
8834	167
8834	291
8835	553
8835	12
8835	397
8835	158
8835	499
8835	861
8835	358
8835	333
8836	65
8836	2408
8836	149
8836	3
8836	228
8836	363
8836	3130
8836	1149
8836	104
8836	6159
8836	266
8836	4905
8836	53
8836	63
8836	44
8836	360
8836	3052
8837	167
8837	584
8837	264
8837	406
8838	577
8838	3824
8838	211
8838	89
8838	590
8838	41
8838	20
8838	21
8838	400
8838	389
8838	45
8838	698
8839	1717
8839	5601
8839	37
8839	190
8839	5567
8839	694
8839	230
8839	951
8839	7375
8840	3819
8840	2189
8840	2703
8840	6683
8840	6516
8840	771
8841	1407
8841	85
8841	7367
8841	1223
8841	452
8841	10
8841	222
8841	2446
8841	7529
8841	20
8841	364
8841	45
8841	1062
8841	5282
8841	3508
8842	85
8842	1896
8842	6628
8842	320
8843	758
8843	190
8843	2701
8843	99
8843	192
8843	3279
8843	62
8843	10
8843	3
8843	89
8843	3605
8843	3000
8843	264
8843	7771
8843	1086
8843	738
8843	4
8843	320
8843	20
8843	2770
8843	46
8843	406
8843	504
8843	1775
8844	239
8844	86
8844	617
8844	266
8844	525
8845	3045
8845	2079
8845	339
8845	2818
8845	5904
8845	8
8845	6957
8845	481
8845	189
8845	58
8845	498
8845	4504
8845	45
8846	33
8846	1608
8846	7655
8846	1291
8846	661
8846	266
8846	1022
8846	4167
8846	150
8846	504
8846	1319
8847	154
8847	2613
8847	2266
8847	7029
8847	259
8847	5817
8847	10
8847	135
8847	1634
8848	6999
8848	5340
8848	310
8848	4822
8848	1284
8848	133
8848	150
8848	504
8849	2950
8849	5022
8849	33
8849	394
8849	126
8849	434
8849	226
8849	84
8849	1282
8849	87
8849	211
8849	238
8849	89
8849	617
8849	167
8850	28
8850	714
8850	5090
8850	5983
8850	44
8850	2745
8851	394
8851	7463
8851	1
8851	665
8851	1859
8851	472
8851	5992
8851	5923
8851	117
8851	662
8851	4094
8851	4211
8851	359
8852	1582
8852	7804
8852	1149
8852	104
8852	473
8852	364
8852	198
8852	45
8852	64
8853	239
8853	469
8853	464
8853	3138
8853	1543
8853	49
8853	192
8853	84
8853	2510
8853	210
8853	395
8853	7765
8853	166
8853	88
8853	3418
8853	858
8853	237
8853	3251
8853	222
8853	4820
8853	1096
8853	6473
8853	20
8853	7674
8853	5447
8853	1084
8854	1795
8854	62
8854	2461
8854	5955
8855	375
8855	749
8855	50
8856	394
8856	1482
8856	1048
8856	5222
8856	28
8856	98
8856	4639
8856	459
8856	3124
8856	395
8856	4
8856	117
8856	605
8856	401
8856	3772
8857	49
8857	84
8857	62
8857	149
8857	264
8857	40
8857	495
8857	926
8857	2863
8857	6185
8858	3572
8858	37
8858	5725
8858	192
8858	2899
8858	101
8858	62
8858	276
8858	6984
8858	441
8858	358
8859	2950
8859	1063
8859	2909
8859	5631
8859	62
8859	88
8859	272
8859	73
8859	150
8859	3199
8860	61
8860	6998
8860	2383
8860	4575
8860	190
8860	6757
8860	3363
8860	12
8860	230
8860	7457
8861	394
8861	1583
8861	192
8861	220
8861	3414
8861	320
8861	6473
8862	239
8862	3480
8862	6284
8862	217
8862	9
8862	457
8862	354
8862	74
8862	54
8862	6528
8862	55
8863	104
8863	266
8863	268
8863	364
8863	198
8863	3439
8864	3277
8864	1396
8864	146
8864	943
8864	40
8864	268
8864	7482
8865	3572
8865	192
8865	84
8865	40
8865	104
8865	738
8865	4
8865	117
8865	195
8865	73
8866	5396
8866	5179
8866	90
8866	155
8866	194
8866	637
8866	584
8866	20
8866	7115
8866	5246
8867	339
8867	694
8867	3116
8867	1028
8867	406
8867	2633
8867	824
8867	56
8868	176
8868	243
8868	1841
8868	167
8868	264
8868	7721
8869	1108
8869	259
8869	192
8869	3752
8869	84
8869	1522
8869	529
8869	2065
8869	20
8869	7114
8869	326
8870	61
8870	33
8870	228
8870	104
8870	627
8870	198
8870	152
8870	273
8870	6456
8871	310
8871	481
8871	5557
8871	99
8871	1660
8871	617
8871	167
8871	223
8871	20
8871	44
8872	145
8872	577
8872	259
8872	99
8872	262
8872	2699
8872	617
8872	781
8872	2716
8872	1334
8872	1256
8872	272
8872	136
8872	645
8872	7155
8873	61
8873	3846
8873	62
8873	211
8873	2022
8873	5897
8873	1084
8873	153
8874	61
8874	469
8874	65
8874	1063
8874	127
8874	2909
8874	1568
8874	192
8874	2211
8874	764
8874	363
8874	2467
8874	194
8874	2622
8874	40
8874	11
8874	404
8874	41
8874	738
8874	4
8874	12
8874	270
8874	53
8874	359
8874	136
8874	150
8874	45
8874	855
8874	273
8874	699
8874	1032
8874	291
8874	3508
8875	61
8875	5054
8875	49
8875	759
8875	221
8875	457
8875	2461
8875	104
8875	267
8875	963
8876	1717
8876	6463
8876	1407
8876	1871
8876	6994
8876	4900
8876	52
8876	20
8876	3009
8877	5244
8877	6157
8877	1609
8877	190
8877	6142
8877	88
8877	59
8877	32
8877	2461
8877	167
8877	53
8878	239
8878	235
8878	5764
8878	2052
8878	5948
8878	3279
8878	1469
8878	3512
8878	4650
8878	7081
8878	4757
8878	39
8879	964
8879	7197
8879	1316
8879	7218
8879	641
8879	5612
8879	626
8879	7412
8879	307
8879	1472
8879	45
8880	61
8880	932
8880	1280
8880	4975
8880	85
8880	89
8880	194
8880	104
8880	980
8880	495
8880	266
8880	41
8880	268
8880	5227
8880	198
8880	54
8881	189
8881	3058
8881	577
8881	1159
8881	1132
8881	545
8881	271
8882	3842
8882	4270
8882	7603
8882	1421
8882	10
8882	1149
8882	590
8882	4497
8882	6019
8882	3855
8882	4500
8882	442
8882	4450
8882	406
8882	1032
8883	92
8883	7275
8883	226
8883	210
8883	40
8883	104
8883	590
8883	11
8883	12
8883	20
8883	5157
8884	3470
8884	7686
8884	5786
8884	3860
8884	5893
8884	7687
8885	61
8885	2037
8885	33
8885	4406
8885	588
8885	1192
8885	1436
8885	602
8886	796
8886	62
8886	452
8886	11
8886	4
8886	12
8886	13
8886	869
8887	4015
8887	99
8887	104
8887	53
8887	364
8887	740
8888	595
8888	225
8888	241
8888	170
8888	394
8888	633
8888	235
8888	4720
8888	303
8888	759
8888	9
8888	102
8888	238
8888	89
8888	1159
8888	90
8888	3463
8888	783
8888	1096
8888	264
8888	473
8888	926
8888	11
8888	626
8888	738
8888	1898
8888	307
8888	400
8888	963
8888	3049
8888	198
8888	629
8888	323
8888	360
8888	1376
8888	446
8889	119
8889	7130
8889	472
8889	5928
8889	59
8889	40
8890	800
8890	5350
8890	693
8890	1941
8890	6543
8890	117
8890	271
8890	400
8890	2745
8891	3405
8891	2454
8891	746
8891	4680
8891	6455
8891	1968
8891	2159
8891	7512
8891	434
8891	5642
8891	3653
8891	6006
8891	1941
8891	7663
8891	226
8891	7697
8891	6671
8891	2296
8891	7806
8891	452
8891	3232
8891	771
8891	760
8891	3877
8891	5891
8891	43
8891	4124
8891	5261
8891	7807
8891	4697
8891	1725
8891	3048
8891	4279
8891	74
8892	2037
8892	754
8892	5350
8892	1018
8892	6507
8892	730
8892	99
8892	1248
8892	2084
8892	10
8892	6814
8892	40
8892	41
8892	333
8892	4026
8892	6692
8892	2651
8892	2382
8892	1664
8892	1975
8893	6429
8893	339
8893	5676
8893	4314
8893	729
8893	128
8893	2875
8893	367
8894	239
8894	1892
8894	4349
8894	3889
8894	4447
8894	452
8894	3671
8894	103
8894	7249
8894	230
8894	2393
8894	963
8895	244
8895	524
8895	190
8895	93
8895	956
8895	4649
8895	166
8895	222
8895	1762
8895	269
8895	63
8895	6009
8895	2318
8896	3824
8896	2345
8896	5603
8896	4258
8897	577
8897	661
8897	117
8897	306
8897	136
8897	151
8898	213
8898	886
8898	1313
8898	2110
8898	192
8898	1469
8898	5288
8898	3903
8898	277
8898	3526
8898	5613
8898	3105
8898	40
8898	3287
8898	567
8898	1955
8898	359
8899	5041
8899	7808
8899	6045
8899	339
8899	4627
8899	708
8899	1738
8899	4663
8899	1726
8899	503
8899	6987
8899	3044
8900	49
8900	84
8900	7610
8900	236
8900	858
8900	3
8900	616
8900	104
8900	41
8900	12
8900	2728
8900	1022
8900	6528
8900	369
8901	61
8901	1797
8901	1146
8901	148
8901	84
8901	635
8901	694
8901	556
8901	1624
8901	198
8901	45
8901	740
8902	379
8902	759
8902	955
8902	32
8902	4775
8902	765
8903	6429
8903	7001
8903	49
8903	2344
8903	86
8903	3905
8903	237
8903	89
8903	660
8903	21
8904	1312
8904	3385
8904	262
8904	62
8904	7254
8904	1601
8904	981
8904	738
8904	4
8904	12
8904	269
8904	861
8904	73
8904	475
8904	504
8904	360
8905	3580
8905	3359
8905	6130
8905	5174
8905	2844
8905	86
8905	859
8905	89
8905	445
8906	799
8906	1609
8906	481
8906	6403
8906	6013
8906	556
8907	469
8907	3277
8907	394
8907	5396
8907	5563
8907	5809
8907	2209
8907	10
8907	363
8907	364
8907	45
8907	740
8907	824
8908	1291
8908	194
8908	40
8908	1028
8908	1993
8908	498
8908	6198
8908	765
8908	405
8909	61
8909	4620
8909	6325
8909	99
8909	89
8909	1159
8909	40
8909	455
8909	4
8909	270
8909	3585
8910	174
8910	2678
8910	1271
8910	251
8910	59
8910	4025
8910	694
8910	264
8910	875
8910	738
8911	469
8911	932
8911	1519
8911	84
8911	101
8911	694
8911	5406
8911	4
8911	136
8911	323
8912	154
8912	3886
8912	3572
8912	149
8912	626
8912	268
8912	12
8912	270
8912	2764
8912	53
8912	5089
8912	400
8912	606
8912	151
8912	406
8913	469
8913	394
8913	187
8913	1996
8913	92
8913	84
8913	1688
8913	228
8913	4
8913	5112
8913	2891
8913	232
8913	1062
8914	2950
8914	5977
8914	964
8914	4961
8914	259
8914	1174
8914	4890
8914	3503
8914	1694
8914	262
8914	4830
8914	581
8914	395
8914	684
8914	6586
8914	6556
8914	5219
8914	856
8914	1470
8914	40
8914	2811
8914	41
8914	738
8914	3228
8914	117
8914	6310
8914	2887
8914	1004
8914	1537
8914	307
8914	359
8914	44
8914	295
8914	151
8914	4928
8914	594
8915	5126
8915	99
8915	104
8915	266
8915	2455
8915	41
8915	1971
8915	3153
8915	198
8915	45
8916	4836
8916	453
8916	545
8916	194
8916	661
8916	685
8916	384
8916	41
8916	268
8916	600
8916	306
8916	497
8916	498
8916	823
8916	2809
8916	765
8916	364
8916	629
8916	56
8917	244
8917	4447
8917	357
8917	149
8917	2095
8917	638
8917	1436
8918	1312
8918	49
8918	1848
8918	858
8918	617
8919	928
8919	49
8919	99
8919	853
8919	3750
8919	1096
8919	738
8919	53
8919	2155
8920	1247
8920	1810
8920	32
8920	178
8920	204
8920	1149
8920	626
8920	268
8920	1780
8920	269
8920	20
8920	63
8920	307
8921	7692
8921	1170
8921	32
8921	1775
8922	4169
8922	2132
8922	89
8922	333
8922	2185
8923	170
8923	1234
8923	553
8923	3324
8923	3
8923	264
8923	267
8923	496
8924	190
8924	28
8924	1193
8924	12
8924	223
8924	2998
8924	1376
8925	244
8925	58
8925	89
8925	363
8925	156
8925	41
8925	2970
8925	2932
8925	364
8925	198
8925	45
8926	932
8926	1797
8926	4870
8926	4277
8927	214
8927	7133
8927	34
8927	94
8927	5543
8927	876
8927	4741
8927	868
8927	7221
8928	239
8928	5244
8928	848
8928	221
8928	616
8928	40
8928	63
8928	124
8928	6504
8929	99
8929	84
8929	236
8929	149
8929	89
8929	1651
8929	616
8929	317
8929	41
8929	1022
8929	619
8930	259
8930	1941
8930	3124
8930	4286
8930	1238
8931	239
8931	176
8931	1200
8931	118
8931	4067
8931	4541
8931	4024
8931	3655
8931	979
8931	738
8931	107
8931	1502
8931	699
8932	5283
8932	342
8932	3643
8932	10
8932	32
8932	1339
8932	40
8932	559
8932	45
8933	1252
8933	1248
8933	2346
8933	5897
8933	20
8933	3391
8933	6080
8933	7370
8934	1543
8934	4623
8934	6516
8934	3374
8934	5771
8934	445
8935	239
8935	213
8935	170
8935	386
8935	839
8935	676
8935	3533
8935	523
8936	2579
8936	2627
8936	3138
8936	157
8936	637
8936	320
8937	3277
8937	3975
8937	5396
8937	79
8937	127
8937	310
8937	172
8937	2004
8937	217
8937	259
8937	49
8937	192
8937	1719
8937	1488
8937	1889
8937	2578
8937	3540
8937	2032
8937	1476
8937	613
8937	617
8937	167
8937	2655
8937	584
8937	7074
8937	815
8937	496
8937	158
8937	2970
8937	198
8937	7784
8937	645
8937	741
8937	7602
8938	767
8938	2004
8938	4015
8938	3244
8938	210
8938	2578
8938	5005
8939	6137
8939	192
8939	88
8939	2064
8939	2518
8939	124
8939	198
8939	1031
8940	682
8940	3003
8940	227
8940	1189
8940	404
8940	124
8940	4625
8940	44
8941	61
8941	2613
8941	190
8941	6431
8941	92
8941	4344
8941	2727
8941	230
8941	1490
8941	2048
8941	45
8942	1063
8942	126
8942	127
8942	37
8942	190
8942	262
8942	3015
8942	89
8942	457
8942	2948
8942	392
8942	104
8942	3037
8942	41
8942	4
8942	269
8942	358
8942	525
8942	2809
8942	364
8942	740
8942	5111
8943	3277
8943	5396
8943	3461
8943	2596
8943	5287
8943	62
8943	2650
8943	2154
8943	6219
8943	4167
8943	54
8944	7266
8944	4102
8944	33
8944	510
8944	100
8944	5878
8944	1166
8944	359
8945	241
8945	262
8945	392
8945	661
8945	104
8945	925
8945	815
8945	11
8945	455
8945	41
8945	738
8945	4
8945	117
8945	621
8945	136
8946	5301
8946	238
8946	149
8946	90
8946	1022
8946	20
8946	7142
8947	239
8947	1144
8947	4034
8947	758
8947	481
8947	2915
8947	2460
8947	1339
8947	626
8947	600
8947	2518
8947	5114
8947	638
8947	741
8947	504
8948	33
8948	244
8948	3624
8948	5844
8948	4426
8948	3524
8948	3357
8948	626
8948	271
8948	7721
8948	7774
8948	1334
8948	364
8948	198
8948	602
8948	1376
8949	154
8949	3886
8949	1280
8949	190
8949	935
8949	853
8949	3
8949	2298
8949	40
8949	4
8949	496
8949	1022
8949	195
8949	7349
8950	154
8950	187
8950	256
8950	357
8950	5354
8950	267
8950	12
8950	1022
8950	270
8950	123
8950	854
8950	1704
8950	442
8950	323
8951	2376
8951	1440
8951	7048
8951	53
8951	198
8952	935
8952	210
8952	472
8952	694
8952	545
8952	637
8952	266
8952	230
8952	1654
8952	270
8952	364
8953	61
8953	1330
8953	5615
8953	1568
8953	190
8953	2296
8953	452
8953	87
8953	797
8953	104
8953	498
8953	5789
8953	963
8953	765
8953	6961
8953	324
8954	7099
8954	4593
8954	4280
8954	6952
8955	148
8955	472
8955	238
8955	264
8955	399
8955	5754
8956	154
8956	6016
8956	244
8956	49
8956	88
8956	237
8956	616
8956	53
8956	20
8957	172
8957	1316
8957	459
8957	1685
8957	579
8957	149
8957	229
8957	2455
8957	158
8957	2393
8958	6042
8958	5285
8958	6627
8958	222
8958	783
8958	584
8959	1349
8959	1455
8959	5513
8959	4968
8959	84
8959	441
8960	2580
8960	1280
8960	3280
8960	62
8960	2876
8960	64
8961	6342
8961	6809
8961	2110
8961	3976
8961	3482
8961	5341
8961	5433
8961	7169
8961	4659
8961	2492
8961	5026
8961	2298
8961	6984
8961	6451
8961	4547
8961	3521
8962	61
8962	469
8962	1669
8962	49
8962	192
8962	1515
8962	84
8962	2578
8962	452
8962	131
8962	822
8962	1249
8963	2580
8963	189
8963	4119
8963	149
8963	3
8963	5493
8963	90
8963	204
8963	815
8963	455
8963	7516
8963	741
8963	475
8963	369
8964	1593
8964	264
8964	404
8964	2749
8964	20
8964	135
8964	64
8965	49
8965	1515
8965	1601
8965	40
8965	1022
8965	2452
8965	869
8966	3572
8966	190
8966	92
8966	210
8966	89
8967	1144
8967	2579
8967	630
8967	221
8967	276
8967	10
8967	1705
8967	661
8967	2622
8967	626
8967	5387
8967	600
8967	7672
8967	135
8967	1250
8968	2136
8968	4359
8968	84
8968	1164
8968	512
8969	599
8969	204
8969	545
8969	661
8969	264
8969	40
8969	266
8969	11
8969	41
8969	268
8969	117
8969	270
8969	198
8970	3975
8970	62
8970	1149
8970	40
8970	319
8970	117
8971	610
8971	4042
8971	192
8971	7478
8971	266
8971	4
8971	1087
8971	1320
8972	758
8972	217
8972	357
8972	5119
8972	583
8972	323
8973	643
8973	524
8973	28
8973	440
8973	174
8973	163
8973	472
8973	617
8973	619
8973	260
8973	1536
8974	913
8974	1
8974	159
8974	48
8974	749
8974	161
8974	162
8974	49
8974	50
8974	85
8974	503
8974	5178
8975	595
8975	4033
8975	1797
8975	1159
8975	90
8975	2461
8975	1096
8975	11
8975	2086
8975	307
8975	606
8975	323
8976	1013
8976	230
8976	4159
8976	741
8976	6237
8977	243
8977	62
8977	2763
8978	7335
8978	2159
8978	6284
8978	2156
8978	4804
8978	5652
8978	250
8978	5079
8978	1660
8978	5728
8978	3
8978	2546
8978	20
8978	3669
8978	5040
8978	869
8978	7423
8978	3132
8978	7351
8978	7108
8978	1502
8978	2448
8979	1280
8979	192
8979	682
8979	856
8979	32
8979	2621
8979	5930
8979	40
8979	6572
8979	12
8979	3021
8979	53
8979	638
8979	150
8980	469
8980	766
8980	6998
8980	2559
8980	5396
8980	746
8980	3158
8980	4623
8980	226
8980	7174
8980	694
8980	20
8980	2452
8980	6774
8980	198
8980	323
8980	64
8981	6137
8981	766
8981	1012
8981	4079
8981	67
8981	585
8981	5663
8981	2190
8981	3824
8981	6840
8981	6361
8981	5878
8981	2032
8981	3836
8981	3374
8981	2245
8981	20
8981	7035
8981	880
8981	5090
8981	74
8981	983
8982	49
8982	87
8982	88
8982	858
8982	149
8982	3
8982	89
8982	616
8982	156
8982	157
8982	1087
8982	320
8982	158
8982	500
8982	3857
8982	621
8983	1659
8983	210
8983	875
8983	5184
8984	239
8984	61
8984	33
8984	1891
8984	759
8984	62
8984	4542
8984	4562
8984	4
8984	7502
8984	306
8984	1704
8984	3478
8984	406
8985	75
8985	7512
8985	2927
8985	395
8985	2089
8985	103
8985	2461
8985	560
8985	364
8985	45
8986	61
8986	394
8986	654
8986	756
8986	262
8986	32
8986	947
8986	617
8986	167
8986	104
8986	41
8986	738
8986	600
8986	320
8986	861
8986	445
8986	7590
8986	601
8986	45
8986	1157
8986	645
8986	504
8986	361
8987	1312
8987	149
8987	89
8987	90
8987	617
8987	167
8987	473
8987	320
8988	3103
8988	2900
8988	1201
8988	1316
8988	192
8988	236
8988	5927
8988	496
8988	765
8988	1157
8989	1777
8989	4655
8989	2940
8989	157
8989	590
8989	2264
8990	5048
8990	12
8990	117
8990	270
8990	628
8990	4014
8990	1062
8990	140
8991	6279
8991	6105
8991	364
8991	198
8991	740
8991	46
8992	154
8992	1828
8992	1146
8992	2089
8992	5532
8992	5930
8992	224
8992	504
8992	1580
8992	369
8992	7334
8993	469
8993	5022
8993	1797
8993	2909
8993	759
8993	640
8993	9
8993	715
8993	32
8993	2461
8993	136
8993	629
8993	324
8993	1032
8994	33
8994	99
8994	7217
8994	167
8994	3000
8994	41
8994	498
8994	320
8994	963
8995	932
8995	190
8995	3663
8995	7257
8995	7436
8995	62
8995	276
8995	2823
8995	2461
8995	155
8995	1149
8995	7539
8995	40
8995	1087
8995	4400
8995	638
8995	1032
8995	864
8995	369
8995	361
8995	1319
8996	28
8996	174
8996	49
8996	418
8996	87
8996	88
8996	3
8996	457
8996	616
8996	783
8996	156
8996	637
8996	1096
8996	318
8996	230
8996	951
8996	158
8996	500
8996	621
8997	75
8997	4064
8997	3187
8997	577
8997	1736
8997	262
8997	418
8997	211
8997	10
8997	1928
8997	363
8997	155
8997	194
8997	359
8997	198
8997	136
8998	3916
8998	220
8998	395
8998	694
8998	7733
8998	2455
8998	268
8998	4
8999	239
8999	1434
8999	99
8999	9
8999	452
8999	1187
8999	194
8999	264
8999	40
8999	104
8999	41
8999	4
8999	1028
9000	472
9000	381
9000	204
9000	40
9000	266
9000	117
9001	7099
9001	1840
9001	5620
9001	781
9001	4323
9001	6913
9001	1402
9002	469
9002	126
9002	99
9002	1951
9002	167
9002	264
9002	40
9002	626
9002	4
9002	12
9002	306
9002	628
9002	364
9003	2709
9003	192
9003	5905
9003	3519
9003	211
9003	39
9003	7800
9003	155
9003	392
9003	264
9003	104
9003	685
9003	991
9003	445
9003	4796
9003	364
9003	45
9003	2729
9003	1032
9003	4198
9004	239
9004	810
9004	3965
9004	457
9004	5001
9004	53
9004	2452
9004	406
9004	7679
9005	2666
9005	7812
9005	5326
9005	693
9005	190
9005	92
9005	5720
9005	80
9005	229
9006	239
9006	394
9006	989
9006	310
9006	9
9006	617
9006	618
9006	133
9006	963
9007	65
9007	225
9007	154
9007	1241
9007	89
9007	2461
9007	3455
9007	378
9007	1032
9008	61
9008	2517
9008	4789
9008	68
9008	5147
9008	707
9008	1685
9008	5994
9008	810
9008	2460
9008	5603
9008	858
9008	211
9008	616
9008	2298
9008	157
9008	738
9008	1087
9008	306
9008	53
9009	5507
9009	2461
9009	3738
9009	5027
9010	4470
9010	375
9010	7
9010	207
9010	403
9010	146
9010	101
9010	203
9010	149
9010	89
9010	457
9010	1654
9010	270
9010	2285
9010	741
9011	154
9011	5029
9011	191
9011	6969
9011	715
9011	10
9011	32
9011	40
9011	11
9011	662
9011	627
9011	53
9011	6895
9011	638
9011	4167
9011	151
9012	101
9012	62
9012	472
9012	11
9012	12
9012	1087
9012	1911
9013	3972
9013	1242
9013	6165
9013	491
9013	236
9013	88
9013	238
9013	90
9013	5923
9013	268
9013	12
9013	476
9013	2269
9013	1319
9014	2947
9014	85
9014	4356
9014	2766
9015	7246
9015	1144
9015	2951
9015	1173
9015	962
9015	6374
9015	32
9015	184
9015	1149
9015	40
9015	494
9015	738
9015	12
9015	3676
9015	269
9015	306
9015	4335
9016	1240
9016	5396
9016	485
9016	192
9016	262
9016	858
9016	39
9016	228
9016	1691
9016	155
9016	441
9016	645
9016	824
9017	142
9017	154
9017	1447
9017	785
9017	98
9017	5069
9017	262
9017	221
9017	617
9017	272
9017	359
9017	198
9018	61
9018	12
9018	4660
9018	951
9018	53
9018	364
9018	198
9018	6602
9018	740
9019	6
9019	256
9019	6844
9019	238
9019	617
9019	584
9019	270
9019	20
9019	1537
9019	740
9020	226
9020	227
9020	269
9020	708
9020	306
9020	855
9021	5140
9021	481
9021	208
9021	49
9021	58
9021	6615
9021	796
9022	469
9022	434
9022	1130
9022	4965
9022	1488
9022	4588
9022	856
9022	40
9023	1558
9023	357
9023	5577
9023	211
9023	3232
9023	2022
9023	264
9023	929
9023	650
9023	12
9023	2704
9023	271
9023	20
9023	741
9024	5022
9024	394
9024	5396
9024	2115
9024	101
9024	7765
9024	5141
9024	2747
9024	662
9024	20
9024	1612
9024	880
9024	354
9024	6841
9024	6782
9024	1401
9024	5931
9024	2633
9024	3199
9025	126
9025	1159
9025	544
9025	546
9025	167
9025	584
9025	117
9025	158
9026	7233
9026	2495
9026	1132
9026	441
9026	11
9026	267
9026	2504
9027	394
9027	172
9027	848
9027	1871
9027	1185
9027	1186
9027	264
9027	4536
9027	1907
9027	124
9027	360
9028	5602
9028	99
9028	640
9028	3815
9028	7081
9028	5504
9028	2032
9028	499
9028	282
9029	149
9029	6981
9029	620
9029	5264
9029	7813
9030	2412
9030	181
9030	1996
9030	3122
9030	7175
9030	113
9030	251
9030	395
9030	6014
9030	1555
9030	4435
9030	1079
9030	1152
9030	657
9031	149
9031	636
9031	12
9031	1022
9031	158
9031	499
9032	664
9032	262
9032	498
9032	2086
9032	819
9032	364
9033	142
9033	1144
9033	394
9033	3874
9033	259
9033	6316
9033	4426
9033	2207
9033	783
9033	7249
9033	1654
9033	854
9034	7598
9034	149
9034	1159
9034	694
9034	420
9034	4
9034	12
9034	158
9034	20
9035	3277
9035	4238
9035	248
9035	452
9035	918
9035	7013
9035	2749
9036	5841
9036	62
9036	237
9036	1419
9036	457
9036	616
9036	155
9036	637
9036	11
9036	268
9036	4
9036	12
9036	1087
9036	662
9036	861
9036	135
9037	469
9037	2360
9037	758
9037	481
9037	192
9037	84
9037	495
9037	12
9037	107
9038	126
9038	192
9038	262
9038	10
9038	661
9038	104
9038	445
9039	1101
9039	4018
9039	262
9039	6374
9039	661
9039	266
9039	20
9039	6604
9039	364
9039	1436
9039	699
9040	61
9040	689
9040	7039
9040	853
9040	167
9040	268
9040	198
9040	3132
9040	6123
9041	577
9041	99
9041	9
9041	694
9041	40
9041	4
9041	12
9041	117
9041	53
9041	136
9041	107
9041	864
9042	92
9042	49
9042	99
9042	40
9042	4
9042	364
9042	198
9042	73
9043	6666
9043	581
9043	744
9043	4389
9043	3605
9043	158
9043	5604
9043	2047
9044	61
9044	192
9044	4597
9044	14
9044	7305
9045	6029
9045	61
9045	758
9045	1192
9045	1331
9045	228
9045	155
9045	626
9045	290
9045	364
9045	2237
9045	629
9045	1436
9046	1901
9046	4033
9046	7716
9046	1070
9046	4035
9046	2673
9046	2611
9046	6650
9046	5912
9046	4452
9046	1171
9046	682
9046	1131
9046	7758
9046	2089
9046	1339
9046	4371
9046	6701
9046	20
9046	741
9047	3277
9047	434
9047	7629
9047	7815
9047	1282
9047	2967
9047	2714
9047	59
9047	5743
9047	3287
9047	20
9047	389
9047	4286
9047	1158
9048	1170
9048	2129
9048	37
9048	2785
9048	250
9048	472
9048	39
9049	3824
9049	7638
9049	3075
9049	2576
9049	6840
9049	7037
9049	6988
9049	4258
9049	3836
9049	3935
9049	2945
9049	4485
9050	256
9050	62
9050	10
9050	264
9050	40
9050	11
9050	135
9050	359
9050	151
9050	741
9051	65
9051	1111
9051	577
9051	796
9051	3070
9052	5723
9052	34
9052	302
9052	844
9052	49
9052	230
9052	7816
9053	142
9053	61
9053	749
9053	1180
9053	741
9053	360
9054	259
9054	192
9054	366
9054	59
9054	4244
9054	104
9054	280
9054	359
9054	1264
9054	151
9054	273
9054	360
9055	2227
9055	7815
9055	5844
9055	6738
9055	210
9055	661
9055	5680
9055	1654
9056	608
9056	2004
9056	4325
9056	371
9056	99
9056	1159
9056	2298
9056	104
9056	43
9056	1704
9056	359
9056	364
9057	84
9057	89
9057	167
9057	40
9057	268
9057	12
9057	1672
9057	364
9058	3277
9058	2150
9058	577
9058	270
9058	158
9058	20
9058	2223
9058	3008
9058	2957
9059	4429
9059	127
9059	2762
9059	3999
9059	472
9059	962
9059	12
9059	20
9059	1207
9059	2864
9059	7261
9059	272
9059	150
9060	2004
9060	4831
9060	3046
9060	84
9060	3143
9060	5049
9060	89
9060	1159
9060	39
9060	1022
9060	620
9060	64
9061	192
9061	1159
9061	104
9061	11
9061	626
9061	268
9061	4
9061	12
9061	107
9062	469
9062	2037
9062	5215
9062	4804
9062	84
9062	149
9062	6461
9062	842
9062	869
9062	64
9063	1797
9063	146
9063	858
9063	1193
9063	2461
9064	3879
9064	4385
9064	928
9064	1748
9064	1265
9064	5020
9064	84
9064	178
9064	849
9064	4390
9064	3625
9064	4578
9065	1432
9065	104
9065	12
9065	1898
9066	34
9066	2376
